time,available_stores
2026-02-01 06:20:50-05:00,7117
2026-02-01 06:21:00-05:00,7097
2026-02-01 06:21:10-05:00,7129
2026-02-01 06:21:20-05:00,7113
2026-02-01 06:21:30-05:00,7315
2026-02-01 06:21:40-05:00,7832
2026-02-01 06:21:50-05:00,8174
2026-02-01 06:22:00-05:00,8366
2026-02-01 06:22:10-05:00,8728
2026-02-01 06:22:20-05:00,8944
2026-02-01 06:22:30-05:00,9279
2026-02-01 06:22:40-05:00,9675
2026-02-01 06:22:50-05:00,9893
2026-02-01 06:23:00-05:00,10145
2026-02-01 06:23:10-05:00,10516
2026-02-01 06:23:20-05:00,10783
2026-02-01 06:23:30-05:00,11087
2026-02-01 06:23:40-05:00,11181
2026-02-01 06:23:50-05:00,11401
2026-02-01 06:24:00-05:00,11835
2026-02-01 06:24:10-05:00,12025
2026-02-01 06:24:20-05:00,12186
2026-02-01 06:24:30-05:00,12611
2026-02-01 06:24:40-05:00,12801
2026-02-01 06:24:50-05:00,13099
2026-02-01 06:25:00-05:00,13407
2026-02-01 06:25:10-05:00,13700
2026-02-01 06:25:20-05:00,13786
2026-02-01 06:25:30-05:00,14194
2026-02-01 06:25:40-05:00,14619
2026-02-01 06:25:50-05:00,14687
2026-02-01 06:26:00-05:00,15100
2026-02-01 06:26:10-05:00,15339
2026-02-01 06:26:20-05:00,15497
2026-02-01 06:26:30-05:00,15733
2026-02-01 06:26:40-05:00,15466
2026-02-01 06:26:50-05:00,15428
2026-02-01 06:27:00-05:00,15551
2026-02-01 06:27:10-05:00,15481
2026-02-01 06:27:20-05:00,15457
2026-02-01 06:27:30-05:00,15493
2026-02-01 06:27:40-05:00,15403
2026-02-01 06:27:50-05:00,15470
2026-02-01 06:28:00-05:00,15456
2026-02-01 06:28:10-05:00,15424
2026-02-01 06:28:20-05:00,15383
2026-02-01 06:28:30-05:00,15425
2026-02-01 06:28:40-05:00,15654
2026-02-01 06:28:50-05:00,15677
2026-02-01 06:29:00-05:00,15664
2026-02-01 06:29:10-05:00,15698
2026-02-01 06:29:20-05:00,15620
2026-02-01 06:29:30-05:00,15474
2026-02-01 06:29:40-05:00,15643
2026-02-01 06:29:50-05:00,15702
2026-02-01 06:30:00-05:00,15593
2026-02-01 06:30:10-05:00,15534
2026-02-01 06:30:20-05:00,15838
2026-02-01 06:30:30-05:00,15647
2026-02-01 06:30:40-05:00,15653
2026-02-01 06:30:50-05:00,15632
2026-02-01 06:31:00-05:00,15560
2026-02-01 06:31:10-05:00,15640
2026-02-01 06:31:20-05:00,15536
2026-02-01 06:31:30-05:00,15361
2026-02-01 06:31:40-05:00,15365
2026-02-01 06:31:50-05:00,15335
2026-02-01 06:32:00-05:00,15225
2026-02-01 06:32:10-05:00,15334
2026-02-01 06:32:20-05:00,15411
2026-02-01 06:32:30-05:00,15451
2026-02-01 06:32:40-05:00,15112
2026-02-01 06:32:50-05:00,14998
2026-02-01 06:33:00-05:00,15131
2026-02-01 06:33:10-05:00,15034
2026-02-01 06:33:20-05:00,15089
2026-02-01 06:33:30-05:00,15123
2026-02-01 06:33:40-05:00,15125
2026-02-01 06:33:50-05:00,14957
2026-02-01 06:34:00-05:00,14573
2026-02-01 06:34:10-05:00,14707
2026-02-01 06:34:20-05:00,14833
2026-02-01 06:34:30-05:00,14917
2026-02-01 06:34:40-05:00,14843
2026-02-01 06:34:50-05:00,14711
2026-02-01 06:35:00-05:00,15018
2026-02-01 06:35:10-05:00,15073
2026-02-01 06:35:20-05:00,14987
2026-02-01 06:35:30-05:00,15122
2026-02-01 06:35:40-05:00,15099
2026-02-01 06:35:50-05:00,15249
2026-02-01 06:36:00-05:00,15250
2026-02-01 06:36:10-05:00,15255
2026-02-01 06:36:20-05:00,15420
2026-02-01 06:36:30-05:00,15543
2026-02-01 06:36:40-05:00,15690
2026-02-01 06:36:50-05:00,15634
2026-02-01 06:37:00-05:00,15882
2026-02-01 06:37:10-05:00,15677
2026-02-01 06:37:20-05:00,15787
2026-02-01 06:37:30-05:00,15725
2026-02-01 06:37:40-05:00,16009
2026-02-01 06:37:50-05:00,16277
2026-02-01 06:38:00-05:00,16326
2026-02-01 06:38:10-05:00,16385
2026-02-01 06:38:20-05:00,16450
2026-02-01 06:38:30-05:00,16240
2026-02-01 06:38:40-05:00,16362
2026-02-01 06:38:50-05:00,16687
2026-02-01 06:39:00-05:00,17020
2026-02-01 06:39:10-05:00,16969
2026-02-01 06:39:20-05:00,16993
2026-02-01 06:39:30-05:00,16991
2026-02-01 06:39:40-05:00,16867
2026-02-01 06:39:50-05:00,17044
2026-02-01 06:40:00-05:00,16887
2026-02-01 06:40:10-05:00,16911
2026-02-01 06:40:20-05:00,16920
2026-02-01 06:40:30-05:00,17047
2026-02-01 06:40:40-05:00,17008
2026-02-01 06:40:50-05:00,16947
2026-02-01 06:41:00-05:00,16894
2026-02-01 06:41:10-05:00,17025
2026-02-01 06:41:20-05:00,17102
2026-02-01 06:41:30-05:00,17207
2026-02-01 06:41:40-05:00,17255
2026-02-01 06:41:50-05:00,17485
2026-02-01 06:42:00-05:00,17368
2026-02-01 06:42:10-05:00,17795
2026-02-01 06:42:20-05:00,17799
2026-02-01 06:42:30-05:00,18037
2026-02-01 06:42:40-05:00,18255
2026-02-01 06:42:50-05:00,18143
2026-02-01 06:43:00-05:00,18368
2026-02-01 06:43:10-05:00,18449
2026-02-01 06:43:20-05:00,18667
2026-02-01 06:43:30-05:00,18842
2026-02-01 06:43:40-05:00,18764
2026-02-01 06:43:50-05:00,18892
2026-02-01 06:44:00-05:00,18968
2026-02-01 06:44:10-05:00,19167
2026-02-01 06:44:20-05:00,19301
2026-02-01 06:44:30-05:00,19427
2026-02-01 06:44:40-05:00,19712
2026-02-01 06:44:50-05:00,19795
2026-02-01 06:45:00-05:00,19938
2026-02-01 06:45:10-05:00,19987
2026-02-01 06:45:20-05:00,20039
2026-02-01 06:45:30-05:00,20246
2026-02-01 06:45:40-05:00,20303
2026-02-01 06:45:50-05:00,20477
2026-02-01 06:46:00-05:00,20739
2026-02-01 06:46:10-05:00,20762
2026-02-01 06:46:20-05:00,20713
2026-02-01 06:46:30-05:00,20679
2026-02-01 06:46:40-05:00,20686
2026-02-01 06:46:50-05:00,20535
2026-02-01 06:47:00-05:00,20616
2026-02-01 06:47:10-05:00,20422
2026-02-01 06:47:20-05:00,20355
2026-02-01 06:47:30-05:00,20200
2026-02-01 06:47:40-05:00,20187
2026-02-01 06:47:50-05:00,20308
2026-02-01 06:48:00-05:00,20152
2026-02-01 06:48:10-05:00,20069
2026-02-01 06:48:20-05:00,19798
2026-02-01 06:48:30-05:00,19943
2026-02-01 06:48:40-05:00,19929
2026-02-01 06:48:50-05:00,19829
2026-02-01 06:49:00-05:00,19833
2026-02-01 06:49:10-05:00,19722
2026-02-01 06:49:20-05:00,19706
2026-02-01 06:49:30-05:00,19587
2026-02-01 06:49:40-05:00,19458
2026-02-01 06:49:50-05:00,19078
2026-02-01 06:50:00-05:00,19019
2026-02-01 06:50:10-05:00,19023
2026-02-01 06:50:20-05:00,18969
2026-02-01 06:50:30-05:00,18744
2026-02-01 06:50:40-05:00,18862
2026-02-01 06:50:50-05:00,18796
2026-02-01 06:51:00-05:00,18674
2026-02-01 06:51:10-05:00,18564
2026-02-01 06:51:20-05:00,18665
2026-02-01 06:51:30-05:00,18638
2026-02-01 06:51:40-05:00,18542
2026-02-01 06:51:50-05:00,18631
2026-02-01 06:52:00-05:00,18666
2026-02-01 06:52:10-05:00,18677
2026-02-01 06:52:20-05:00,18691
2026-02-01 06:52:30-05:00,18683
2026-02-01 06:52:40-05:00,18540
2026-02-01 06:52:50-05:00,18591
2026-02-01 06:53:00-05:00,18520
2026-02-01 06:53:10-05:00,18185
2026-02-01 06:53:20-05:00,18266
2026-02-01 06:53:30-05:00,18208
2026-02-01 06:53:40-05:00,18237
2026-02-01 06:53:50-05:00,18259
2026-02-01 06:54:00-05:00,18188
2026-02-01 06:54:10-05:00,18170
2026-02-01 06:54:20-05:00,18157
2026-02-01 06:54:30-05:00,18171
2026-02-01 06:54:40-05:00,18242
2026-02-01 06:54:50-05:00,18395
2026-02-01 06:55:00-05:00,18440
2026-02-01 06:55:10-05:00,18431
2026-02-01 06:55:20-05:00,18370
2026-02-01 06:55:30-05:00,18464
2026-02-01 06:55:40-05:00,18328
2026-02-01 06:55:50-05:00,18318
2026-02-01 06:56:00-05:00,18330
2026-02-01 06:56:10-05:00,18260
2026-02-01 06:56:20-05:00,18424
2026-02-01 06:56:30-05:00,18368
2026-02-01 06:56:40-05:00,18478
2026-02-01 06:56:50-05:00,18421
2026-02-01 06:57:00-05:00,18346
2026-02-01 06:57:10-05:00,18245
2026-02-01 06:57:20-05:00,18351
2026-02-01 06:57:30-05:00,18315
2026-02-01 06:57:40-05:00,18444
2026-02-01 06:57:50-05:00,18299
2026-02-01 06:58:00-05:00,18367
2026-02-01 06:58:10-05:00,18710
2026-02-01 06:58:20-05:00,18755
2026-02-01 06:58:30-05:00,18596
2026-02-01 06:58:40-05:00,18806
2026-02-01 06:58:50-05:00,18708
2026-02-01 06:59:00-05:00,18784
2026-02-01 06:59:10-05:00,18731
2026-02-01 06:59:20-05:00,18765
2026-02-01 06:59:30-05:00,18841
2026-02-01 06:59:40-05:00,18647
2026-02-01 06:59:50-05:00,18846
2026-02-01 07:00:00-05:00,18751
2026-02-01 07:00:10-05:00,18856
2026-02-01 07:00:20-05:00,19447
2026-02-01 07:00:30-05:00,19786
2026-02-01 07:00:40-05:00,20225
2026-02-01 07:00:50-05:00,20566
2026-02-01 07:01:00-05:00,21008
2026-02-01 07:01:10-05:00,21442
2026-02-01 07:01:20-05:00,21611
2026-02-01 07:01:30-05:00,22128
2026-02-01 07:01:40-05:00,22498
2026-02-01 07:01:50-05:00,22842
2026-02-01 07:02:00-05:00,23356
2026-02-01 07:02:10-05:00,23802
2026-02-01 07:02:20-05:00,23931
2026-02-01 07:02:30-05:00,24616
2026-02-01 07:02:40-05:00,24908
2026-02-01 07:02:50-05:00,25432
2026-02-01 07:03:00-05:00,25781
2026-02-01 07:03:10-05:00,26276
2026-02-01 07:03:20-05:00,26042
2026-02-01 07:03:30-05:00,26577
2026-02-01 07:03:40-05:00,26749
2026-02-01 07:03:50-05:00,27055
2026-02-01 07:04:00-05:00,27666
2026-02-01 07:04:10-05:00,27656
2026-02-01 07:04:20-05:00,27998
2026-02-01 07:04:30-05:00,28354
2026-02-01 07:04:40-05:00,28887
2026-02-01 07:04:50-05:00,29277
2026-02-01 07:05:00-05:00,29931
2026-02-01 07:05:10-05:00,30143
2026-02-01 07:05:20-05:00,30015
2026-02-01 07:05:30-05:00,30108
2026-02-01 07:05:40-05:00,29987
2026-02-01 07:05:50-05:00,29559
2026-02-01 07:06:00-05:00,29580
2026-02-01 07:06:10-05:00,29555
2026-02-01 07:06:20-05:00,29624
2026-02-01 07:06:30-05:00,29606
2026-02-01 07:06:40-05:00,29648
2026-02-01 07:06:50-05:00,29148
2026-02-01 07:07:00-05:00,28556
2026-02-01 07:07:10-05:00,28171
2026-02-01 07:07:20-05:00,27704
2026-02-01 07:07:30-05:00,27633
2026-02-01 07:07:40-05:00,27642
2026-02-01 07:07:50-05:00,27610
2026-02-01 07:08:00-05:00,27717
2026-02-01 07:08:10-05:00,27647
2026-02-01 07:08:20-05:00,28264
2026-02-01 07:08:30-05:00,28156
2026-02-01 07:08:40-05:00,28280
2026-02-01 07:08:50-05:00,28517
2026-02-01 07:09:00-05:00,28240
2026-02-01 07:09:10-05:00,28681
2026-02-01 07:09:20-05:00,28662
2026-02-01 07:09:30-05:00,28808
2026-02-01 07:09:40-05:00,28767
2026-02-01 07:09:50-05:00,28688
2026-02-01 07:10:00-05:00,28472
2026-02-01 07:10:10-05:00,28677
2026-02-01 07:10:20-05:00,28682
2026-02-01 07:10:30-05:00,28564
2026-02-01 07:10:40-05:00,28776
2026-02-01 07:10:50-05:00,29274
2026-02-01 07:11:00-05:00,29095
2026-02-01 07:11:10-05:00,29294
2026-02-01 07:11:20-05:00,29124
2026-02-01 07:11:30-05:00,29253
2026-02-01 07:11:40-05:00,29277
2026-02-01 07:11:50-05:00,29839
2026-02-01 07:12:00-05:00,30399
2026-02-01 07:12:10-05:00,30739
2026-02-01 07:12:20-05:00,31382
2026-02-01 07:12:30-05:00,31362
2026-02-01 07:12:40-05:00,31381
2026-02-01 07:12:50-05:00,31353
2026-02-01 07:13:00-05:00,31290
2026-02-01 07:13:10-05:00,31341
2026-02-01 07:13:20-05:00,31244
2026-02-01 07:13:30-05:00,31495
2026-02-01 07:13:40-05:00,31435
2026-02-01 07:13:50-05:00,31244
2026-02-01 07:14:00-05:00,31397
2026-02-01 07:14:10-05:00,31395
2026-02-01 07:14:20-05:00,31372
2026-02-01 07:14:30-05:00,31349
2026-02-01 07:14:40-05:00,31309
2026-02-01 07:14:50-05:00,31282
2026-02-01 07:15:00-05:00,31403
2026-02-01 07:15:10-05:00,31216
2026-02-01 07:15:20-05:00,31278
2026-02-01 07:15:30-05:00,31347
2026-02-01 07:15:40-05:00,31265
2026-02-01 07:15:50-05:00,31282
2026-02-01 07:16:00-05:00,31451
2026-02-01 07:16:10-05:00,31358
2026-02-01 07:16:20-05:00,31493
2026-02-01 07:16:30-05:00,31288
2026-02-01 07:16:40-05:00,31293
2026-02-01 07:16:50-05:00,31149
2026-02-01 07:17:00-05:00,31216
2026-02-01 07:17:10-05:00,31293
2026-02-01 07:17:20-05:00,31153
2026-02-01 07:17:30-05:00,31218
2026-02-01 07:17:40-05:00,31271
2026-02-01 07:17:50-05:00,31076
2026-02-01 07:18:00-05:00,31182
2026-02-01 07:18:10-05:00,31074
2026-02-01 07:18:20-05:00,31118
2026-02-01 07:18:30-05:00,31024
2026-02-01 07:18:40-05:00,30925
2026-02-01 07:18:50-05:00,30959
2026-02-01 07:19:00-05:00,30944
2026-02-01 07:19:10-05:00,31008
2026-02-01 07:19:20-05:00,31067
2026-02-01 07:19:30-05:00,30827
2026-02-01 07:19:40-05:00,30930
2026-02-01 07:19:50-05:00,30942
2026-02-01 07:20:00-05:00,30961
2026-02-01 07:20:10-05:00,30994
2026-02-01 07:20:20-05:00,31045
2026-02-01 07:20:30-05:00,31001
2026-02-01 07:20:40-05:00,30872
2026-02-01 07:20:50-05:00,30908
2026-02-01 07:21:00-05:00,30951
2026-02-01 07:21:10-05:00,30896
2026-02-01 07:21:20-05:00,30788
2026-02-01 07:21:30-05:00,30957
2026-02-01 07:21:40-05:00,30916
2026-02-01 07:21:50-05:00,31093
2026-02-01 07:22:00-05:00,30892
2026-02-01 07:22:10-05:00,30844
2026-02-01 07:22:20-05:00,31040
2026-02-01 07:22:30-05:00,31060
2026-02-01 07:22:40-05:00,30832
2026-02-01 07:22:50-05:00,31225
2026-02-01 07:23:00-05:00,31036
2026-02-01 07:23:10-05:00,31274
2026-02-01 07:23:20-05:00,31215
2026-02-01 07:23:30-05:00,31190
2026-02-01 07:23:40-05:00,31343
2026-02-01 07:23:50-05:00,31290
2026-02-01 07:24:00-05:00,31279
2026-02-01 07:24:10-05:00,31286
2026-02-01 07:24:20-05:00,31152
2026-02-01 07:24:30-05:00,31455
2026-02-01 07:24:40-05:00,31356
2026-02-01 07:24:50-05:00,31400
2026-02-01 07:25:00-05:00,31344
2026-02-01 07:25:10-05:00,31374
2026-02-01 07:25:20-05:00,31397
2026-02-01 07:25:30-05:00,31284
2026-02-01 07:25:40-05:00,31385
2026-02-01 07:25:50-05:00,31358
2026-02-01 07:26:00-05:00,31360
2026-02-01 07:26:10-05:00,31392
2026-02-01 07:26:20-05:00,31546
2026-02-01 07:26:30-05:00,31384
2026-02-01 07:26:40-05:00,31461
2026-02-01 07:26:50-05:00,31404
2026-02-01 07:27:00-05:00,31592
2026-02-01 07:27:10-05:00,31558
2026-02-01 07:27:20-05:00,31502
2026-02-01 07:27:30-05:00,31383
2026-02-01 07:27:40-05:00,31502
2026-02-01 07:27:50-05:00,31322
2026-02-01 07:28:00-05:00,31422
2026-02-01 07:28:10-05:00,31260
2026-02-01 07:28:20-05:00,31271
2026-02-01 07:28:30-05:00,31389
2026-02-01 07:28:40-05:00,31284
2026-02-01 07:28:50-05:00,31356
2026-02-01 07:29:00-05:00,31296
2026-02-01 07:29:10-05:00,31246
2026-02-01 07:29:20-05:00,31475
2026-02-01 07:29:30-05:00,31135
2026-02-01 07:29:40-05:00,31441
2026-02-01 07:29:50-05:00,31305
2026-02-01 07:30:00-05:00,31288
2026-02-01 07:30:10-05:00,31554
2026-02-01 07:30:20-05:00,31377
2026-02-01 07:30:30-05:00,31869
2026-02-01 07:30:40-05:00,31953
2026-02-01 07:30:50-05:00,32107
2026-02-01 07:31:00-05:00,32326
2026-02-01 07:31:10-05:00,32376
2026-02-01 07:31:20-05:00,32671
2026-02-01 07:31:30-05:00,32664
2026-02-01 07:31:40-05:00,32925
2026-02-01 07:31:50-05:00,33077
2026-02-01 07:32:00-05:00,33196
2026-02-01 07:32:10-05:00,33459
2026-02-01 07:32:20-05:00,33577
2026-02-01 07:32:30-05:00,33809
2026-02-01 07:32:40-05:00,34016
2026-02-01 07:32:50-05:00,34247
2026-02-01 07:33:00-05:00,34465
2026-02-01 07:33:10-05:00,34713
2026-02-01 07:33:20-05:00,34828
2026-02-01 07:33:30-05:00,34941
2026-02-01 07:33:40-05:00,35263
2026-02-01 07:33:50-05:00,35451
2026-02-01 07:34:00-05:00,35603
2026-02-01 07:34:10-05:00,35908
2026-02-01 07:34:20-05:00,35223
2026-02-01 07:34:30-05:00,35700
2026-02-01 07:34:40-05:00,35735
2026-02-01 07:34:50-05:00,35976
2026-02-01 07:35:00-05:00,36301
2026-02-01 07:35:10-05:00,36071
2026-02-01 07:35:20-05:00,36355
2026-02-01 07:35:30-05:00,36204
2026-02-01 07:35:40-05:00,36503
2026-02-01 07:35:50-05:00,36407
2026-02-01 07:36:00-05:00,36356
2026-02-01 07:36:10-05:00,36595
2026-02-01 07:36:20-05:00,36459
2026-02-01 07:36:30-05:00,36651
2026-02-01 07:36:40-05:00,36617
2026-02-01 07:36:50-05:00,36577
2026-02-01 07:37:00-05:00,36754
2026-02-01 07:37:10-05:00,36597
2026-02-01 07:37:20-05:00,36700
2026-02-01 07:37:30-05:00,36675
2026-02-01 07:37:40-05:00,36629
2026-02-01 07:37:50-05:00,36579
2026-02-01 07:38:00-05:00,36551
2026-02-01 07:38:10-05:00,36554
2026-02-01 07:38:20-05:00,36689
2026-02-01 07:38:30-05:00,36780
2026-02-01 07:38:40-05:00,36671
2026-02-01 07:38:50-05:00,36771
2026-02-01 07:39:00-05:00,36767
2026-02-01 07:39:10-05:00,36823
2026-02-01 07:39:20-05:00,37538
2026-02-01 07:39:30-05:00,37540
2026-02-01 07:39:40-05:00,37553
2026-02-01 07:39:50-05:00,37554
2026-02-01 07:40:00-05:00,37610
2026-02-01 07:40:10-05:00,37707
2026-02-01 07:40:20-05:00,37666
2026-02-01 07:40:30-05:00,37913
2026-02-01 07:40:40-05:00,37861
2026-02-01 07:40:50-05:00,37737
2026-02-01 07:41:00-05:00,37928
2026-02-01 07:41:10-05:00,37768
2026-02-01 07:41:20-05:00,37785
2026-02-01 07:41:30-05:00,37816
2026-02-01 07:41:40-05:00,37894
2026-02-01 07:41:50-05:00,37955
2026-02-01 07:42:00-05:00,37710
2026-02-01 07:42:10-05:00,37841
2026-02-01 07:42:20-05:00,37766
2026-02-01 07:42:30-05:00,37761
2026-02-01 07:42:40-05:00,37938
2026-02-01 07:42:50-05:00,37935
2026-02-01 07:43:00-05:00,38016
2026-02-01 07:43:10-05:00,37971
2026-02-01 07:43:20-05:00,37950
2026-02-01 07:43:30-05:00,37877
2026-02-01 07:43:40-05:00,38088
2026-02-01 07:43:50-05:00,37951
2026-02-01 07:44:00-05:00,38130
2026-02-01 07:44:10-05:00,38029
2026-02-01 07:44:20-05:00,38083
2026-02-01 07:44:30-05:00,38128
2026-02-01 07:44:40-05:00,38070
2026-02-01 07:44:50-05:00,38154
2026-02-01 07:45:00-05:00,38084
2026-02-01 07:45:10-05:00,38168
2026-02-01 07:45:20-05:00,38154
2026-02-01 07:45:30-05:00,37910
2026-02-01 07:45:40-05:00,37942
2026-02-01 07:45:50-05:00,38190
2026-02-01 07:46:00-05:00,38107
2026-02-01 07:46:10-05:00,38202
2026-02-01 07:46:20-05:00,38114
2026-02-01 07:46:30-05:00,38253
2026-02-01 07:46:40-05:00,38213
2026-02-01 07:46:50-05:00,38353
2026-02-01 07:47:00-05:00,38487
2026-02-01 07:47:10-05:00,38505
2026-02-01 07:47:20-05:00,38513
2026-02-01 07:47:30-05:00,38650
2026-02-01 07:47:40-05:00,38711
2026-02-01 07:47:50-05:00,38605
2026-02-01 07:48:00-05:00,38673
2026-02-01 07:48:10-05:00,38742
2026-02-01 07:48:20-05:00,38965
2026-02-01 07:48:30-05:00,38820
2026-02-01 07:48:40-05:00,38888
2026-02-01 07:48:50-05:00,38911
2026-02-01 07:49:00-05:00,38875
2026-02-01 07:49:10-05:00,38973
2026-02-01 07:49:20-05:00,38908
2026-02-01 07:49:30-05:00,38867
2026-02-01 07:49:40-05:00,39033
2026-02-01 07:49:50-05:00,39025
2026-02-01 07:50:00-05:00,39172
2026-02-01 07:50:10-05:00,39038
2026-02-01 07:50:20-05:00,39148
2026-02-01 07:50:30-05:00,39373
2026-02-01 07:50:40-05:00,39364
2026-02-01 07:50:50-05:00,39155
2026-02-01 07:51:00-05:00,39278
2026-02-01 07:51:10-05:00,39218
2026-02-01 07:51:20-05:00,39391
2026-02-01 07:51:30-05:00,39306
2026-02-01 07:51:40-05:00,39261
2026-02-01 07:51:50-05:00,39275
2026-02-01 07:52:00-05:00,39230
2026-02-01 07:52:10-05:00,39325
2026-02-01 07:52:20-05:00,39330
2026-02-01 07:52:30-05:00,39266
2026-02-01 07:52:40-05:00,39185
2026-02-01 07:52:50-05:00,39176
2026-02-01 07:53:00-05:00,39149
2026-02-01 07:53:10-05:00,39075
2026-02-01 07:53:20-05:00,38830
2026-02-01 07:53:30-05:00,39143
2026-02-01 07:53:40-05:00,39011
2026-02-01 07:53:50-05:00,38953
2026-02-01 07:54:00-05:00,39071
2026-02-01 07:54:10-05:00,39079
2026-02-01 07:54:20-05:00,39141
2026-02-01 07:54:30-05:00,39141
2026-02-01 07:54:40-05:00,38964
2026-02-01 07:54:50-05:00,39019
2026-02-01 07:55:00-05:00,38999
2026-02-01 07:55:10-05:00,39082
2026-02-01 07:55:20-05:00,39072
2026-02-01 07:55:30-05:00,38868
2026-02-01 07:55:40-05:00,38942
2026-02-01 07:55:50-05:00,39133
2026-02-01 07:56:00-05:00,38864
2026-02-01 07:56:10-05:00,39152
2026-02-01 07:56:20-05:00,38977
2026-02-01 07:56:30-05:00,39076
2026-02-01 07:56:40-05:00,39123
2026-02-01 07:56:50-05:00,39111
2026-02-01 07:57:00-05:00,39213
2026-02-01 07:57:10-05:00,39194
2026-02-01 07:57:20-05:00,39354
2026-02-01 07:57:30-05:00,39340
2026-02-01 07:57:40-05:00,39351
2026-02-01 07:57:50-05:00,39438
2026-02-01 07:58:00-05:00,39432
2026-02-01 07:58:10-05:00,39531
2026-02-01 07:58:20-05:00,39590
2026-02-01 07:58:30-05:00,39748
2026-02-01 07:58:40-05:00,39427
2026-02-01 07:58:50-05:00,39678
2026-02-01 07:59:00-05:00,39662
2026-02-01 07:59:10-05:00,39545
2026-02-01 07:59:20-05:00,39605
2026-02-01 07:59:30-05:00,39663
2026-02-01 07:59:40-05:00,39771
2026-02-01 07:59:50-05:00,39770
2026-02-01 08:00:00-05:00,39745
2026-02-01 08:00:10-05:00,43133
2026-02-01 08:00:20-05:00,49733
2026-02-01 08:00:30-05:00,57777
2026-02-01 08:00:40-05:00,64464
2026-02-01 08:00:50-05:00,71328
2026-02-01 08:01:00-05:00,79087
2026-02-01 08:01:10-05:00,86187
2026-02-01 08:01:20-05:00,93618
2026-02-01 08:01:30-05:00,100870
2026-02-01 08:01:40-05:00,107804
2026-02-01 08:01:50-05:00,114206
2026-02-01 08:02:00-05:00,121279
2026-02-01 08:02:10-05:00,128654
2026-02-01 08:02:20-05:00,135091
2026-02-01 08:02:30-05:00,143128
2026-02-01 08:02:40-05:00,149848
2026-02-01 08:02:50-05:00,157043
2026-02-01 08:03:00-05:00,164179
2026-02-01 08:03:10-05:00,171815
2026-02-01 08:03:20-05:00,178790
2026-02-01 08:03:30-05:00,186685
2026-02-01 08:03:40-05:00,194343
2026-02-01 08:03:50-05:00,201850
2026-02-01 08:04:00-05:00,210354
2026-02-01 08:04:10-05:00,217599
2026-02-01 08:04:20-05:00,225617
2026-02-01 08:04:30-05:00,233787
2026-02-01 08:04:40-05:00,241395
2026-02-01 08:04:50-05:00,249294
2026-02-01 08:05:00-05:00,257317
2026-02-01 08:05:10-05:00,261686
2026-02-01 08:05:20-05:00,263134
2026-02-01 08:05:30-05:00,263397
2026-02-01 08:05:40-05:00,263849
2026-02-01 08:05:50-05:00,264730
2026-02-01 08:06:00-05:00,264874
2026-02-01 08:06:10-05:00,265679
2026-02-01 08:06:20-05:00,266266
2026-02-01 08:06:30-05:00,266274
2026-02-01 08:06:40-05:00,267126
2026-02-01 08:06:50-05:00,267892
2026-02-01 08:07:00-05:00,268901
2026-02-01 08:07:10-05:00,269182
2026-02-01 08:07:20-05:00,269580
2026-02-01 08:07:30-05:00,270037
2026-02-01 08:07:40-05:00,270120
2026-02-01 08:07:50-05:00,270791
2026-02-01 08:08:00-05:00,271994
2026-02-01 08:08:10-05:00,270822
2026-02-01 08:08:20-05:00,271693
2026-02-01 08:08:30-05:00,272294
2026-02-01 08:08:40-05:00,272731
2026-02-01 08:08:50-05:00,271748
2026-02-01 08:09:00-05:00,272103
2026-02-01 08:09:10-05:00,272894
2026-02-01 08:09:20-05:00,272468
2026-02-01 08:09:30-05:00,271926
2026-02-01 08:09:40-05:00,272139
2026-02-01 08:09:50-05:00,271983
2026-02-01 08:10:00-05:00,272529
2026-02-01 08:10:10-05:00,272023
2026-02-01 08:10:20-05:00,272052
2026-02-01 08:10:30-05:00,272209
2026-02-01 08:10:40-05:00,272626
2026-02-01 08:10:50-05:00,272668
2026-02-01 08:11:00-05:00,273349
2026-02-01 08:11:10-05:00,273226
2026-02-01 08:11:20-05:00,273067
2026-02-01 08:11:30-05:00,274445
2026-02-01 08:11:40-05:00,273861
2026-02-01 08:11:50-05:00,275025
2026-02-01 08:12:00-05:00,275191
2026-02-01 08:12:10-05:00,275692
2026-02-01 08:12:20-05:00,276399
2026-02-01 08:12:30-05:00,276612
2026-02-01 08:12:40-05:00,277633
2026-02-01 08:12:50-05:00,277589
2026-02-01 08:13:00-05:00,277437
2026-02-01 08:13:10-05:00,279563
2026-02-01 08:13:20-05:00,279356
2026-02-01 08:13:30-05:00,279047
2026-02-01 08:13:40-05:00,278826
2026-02-01 08:13:50-05:00,280671
2026-02-01 08:14:00-05:00,279741
2026-02-01 08:14:10-05:00,279986
2026-02-01 08:14:20-05:00,279986
2026-02-01 08:14:30-05:00,281013
2026-02-01 08:14:40-05:00,280775
2026-02-01 08:14:50-05:00,281546
2026-02-01 08:15:00-05:00,281439
2026-02-01 08:15:10-05:00,282690
2026-02-01 08:15:20-05:00,282495
2026-02-01 08:15:30-05:00,283075
2026-02-01 08:15:40-05:00,284058
2026-02-01 08:15:50-05:00,284300
2026-02-01 08:16:00-05:00,285094
2026-02-01 08:16:10-05:00,280324
2026-02-01 08:16:20-05:00,280642
2026-02-01 08:16:30-05:00,280965
2026-02-01 08:16:40-05:00,282188
2026-02-01 08:16:50-05:00,281702
2026-02-01 08:17:00-05:00,282356
2026-02-01 08:17:10-05:00,282648
